DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
905143;1;4;1;70;2;24;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;13;688.942.192.350.995
905689;1;1;1;70;2;8;40;1;;2;8;1;;9;1;;;;;1;;;;;;;2;;2;97;97;71;1;1;7122;15;103.507.806.132.592
905694;1;2;1;70;2;4;20;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;15;177.565.866.279.596
905859;1;2;1;70;2;80;60;1;;2;99;8;;4;1;;;;;;;;;;1;;2;;2;45;62;1;1;2;116;15;579.341.398.626.519
907699;1;1;1;70;2;12;52;8;;2;12;4;;2;1;;;;;;;;;;1;;2;;2;62;41;52;1;1;5221;50;117.345.685.544.633
908594;1;1;1;70;2;4;60;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;45;45;90;1;1;9000;66;106.957.174.521.263
908605;1;2;1;70;2;160;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;66;919.350.209.417.596
908608;1;2;1;70;2;24;48;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;66;181.022.357.447.601
908653;1;1;1;70;2;12;60;1;;2;4;1;;2;1;;;;;;;;;;1;;1;300000;2;95;95;45;1;1;4521;66;201.803.627.561.194
908657;1;4;1;70;2;80;60;8;;2;40;1;;2;1;;;;;;;;;;1;;2;;2;62;95;45;1;2;4521;66;155.081.843.748.623
908664;1;2;1;70;2;60;60;3;;2;72;3;;1;2;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;66;124.062.819.551.067
908665;1;2;1;70;2;6;54;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;66;172.512.457.580.898
908666;1;2;1;70;2;8;60;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;66;175.581.732.063.397
908666;1;3;1;70;2;2;60;1;;2;2;1;;2;1;;;;;;;;;;1;;1;380000;2;95;95;45;1;1;4521;66;175.581.732.063.397
908675;1;3;1;70;2;24;54;8;;2;4;8;;4;1;;;;;;;;;;1;;1;460000;2;62;62;1;1;2;115;66;145.888.114.404.596
910668;1;1;1;70;2;16;48;8;;2;16;8;;2;1;;;;;;;;;;1;;1;30000;2;62;62;1;1;2;118;23;291.837.614.853.528
912200;1;3;1;70;2;8;48;8;;2;8;8;;2;2;;;;;;;;;;1;;2;;2;62;62;1;1;1;114;5;161.153.761.787.898
912201;1;3;1;70;2;8;48;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;5;197.417.214.212.184
912232;1;1;1;70;2;2;50;8;;2;2;8;;3;1;;;;;;;;;;1;;1;122000;2;62;62;1;1;1;121;5;173.904.341.222.641
912247;1;1;1;70;2;8;48;1;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;93;45;52;1;1;5225;5;11.428.532.423.124
912284;1;3;1;70;2;8;60;3;;2;104;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;5;138.675.134.076.671
912303;1;2;1;70;2;8;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;5;159.215.070.666.838
912307;1;2;1;70;2;2;48;8;;2;1;8;;2;8;;;;;;;;;;1;;1;240000;2;62;62;1;1;1;114;5;171.835.268.382.689
912352;1;4;1;70;2;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;5;128.424.595.980.923
912354;1;5;1;70;2;20;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;5;162.884.711.896.379
912363;1;2;1;70;2;16;48;1;;2;205;3;;1;3;;;;;;;;;;1;;2;;2;45;54;95;1;2;9500;5;108.127.595.829.257
912817;1;2;1;70;2;4;40;3;;2;180;3;;1;2;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;25;204.170.463.657.159
912835;1;2;1;70;2;4;40;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;1;;25;257.346.617.057.598
912844;1;5;1;70;2;2;48;3;;2;4;3;;2;2;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;25;214.299.443.389.542
912862;1;2;1;70;2;24;16;1;;2;13;1;;7;1;;;;;;;;;;1;;2;;2;53;55;85;1;2;8531;25;608.063.745.000.677
912862;1;4;1;70;2;32;48;4;;2;3;4;;1;8;;;;;;;;;;1;;2;;2;59;97;63;1;2;6310;25;608.063.745.000.677
912876;1;1;1;70;2;6;48;8;;2;6;8;;2;7;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;25;368.686.248.722.063
912918;1;1;1;70;2;24;48;4;;2;2;4;;1;1;;;;;;;;;;1;;1;80000;2;62;62;1;1;2;140;25;260.092.701.180.741
912949;1;3;1;70;2;4;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;25;222.804.076.626.783
912964;1;4;1;70;2;8;48;3;;2;8;1;;3;5;;;;;;;;;;1;;2;;2;54;45;15;1;1;1551;25;26.102.051.086.821
913036;1;3;1;70;2;32;48;2;;2;192;1;;5;1;;;;;;;;;;1;;2;;2;13;32;80;1;2;8045;25;127.886.437.088.878
913117;1;7;1;70;2;3;48;3;;2;4;4;;1;9;H;;;;;;;;;1;;2;;2;54;55;74;1;1;7493;25;649.364.588.076.145
913127;1;1;1;70;2;3;48;4;;2;3;1;;2;1;;;;;1;;;;;;;1;400000;2;84;95;45;1;1;4521;25;435.665.681.109.934
913137;1;3;1;70;2;3;8;3;;2;18;1;;2;1;;;;;;;;;;1;;2;;2;54;38;64;1;1;6421;25;39.948.749.548.072
913191;1;4;1;70;2;3;48;1;;2;4;1;;6;1;;;;;;;;;;1;;2;;2;5;5;1;1;1;117;25;134.139.651.239.154
913225;1;2;1;70;2;8;48;8;;2;8;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;116;25;192.600.314.959.489
913225;1;3;1;70;2;24;16;8;;2;24;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;2;116;25;192.600.314.959.489
913251;1;1;1;70;2;144;48;1;;2;240;2;;9;1;;;;;;;;;;1;;2;;2;60;55;75;1;2;7524;25;266.854.692.450.076
913271;1;1;1;70;2;48;40;1;;2;48;1;;7;1;;;;;;;;;;1;;1;80000;2;53;55;55;1;2;5521;25;34.267.609.044.601
913306;1;2;1;70;2;2;48;4;;2;2;4;;1;1;;;;;;;;;;1;;1;50000;2;62;62;1;1;1;140;25;225.909.465.412.526
914192;1;1;1;70;2;1;50;8;;2;1;8;;5;1;;;;;;;;;;1;;1;135000;2;62;62;1;1;1;111;17;131.671.510.447.114
914393;1;1;1;70;2;108;60;1;;2;216;1;;5;2;;;;;;;;;;1;;2;;2;87;87;45;1;2;4530;17;152.021.715.636.759
914509;1;1;1;70;2;2;50;8;;2;7;3;;1;1;;;;;;;;;;1;;2;;2;62;54;95;1;1;9500;17;148.946.390.279.532
914523;1;3;1;70;2;16;48;8;;2;16;8;;3;8;;;;;;;;;;1;;2;;2;62;62;1;1;2;121;17;155.386.460.162.742
914787;1;3;1;70;2;40;56;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;18;368.693.765.889.155
915009;1;1;1;70;2;36;40;2;;2;36;2;;9;4;;;;;;;;;;1;;2;;2;13;13;80;1;2;8012;18;288.439.954.613.777
915256;1;3;1;70;2;12;50;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;18;253.872.228.605.746
915329;1;2;1;70;2;40;48;2;;2;40;1;;2;1;;;;;;;;;;1;;2;;2;13;45;52;1;2;5211;18;332.213.928.574.305
915492;1;1;1;70;2;2;48;4;;2;3;4;;1;1;;;;;;;;;;1;;2;;2;54;54;74;1;1;7493;18;378.812.016.786.629
915507;1;3;1;70;2;4;48;4;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;54;54;74;1;1;7493;18;428.567.138.797.155
915616;1;1;1;70;2;6;40;4;;2;8;4;;1;3;;;;;1;;;;;;;1;200000;2;61;62;1;1;1;140;18;355.867.002.714.533
915627;1;1;1;70;2;12;40;4;;2;36;4;;1;8;;;;;;;;;;1;;2;;2;62;62;1;1;1;140;18;43.826.914.819.309
915647;1;3;1;70;2;4;40;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;60;97;60;1;1;6041;18;331.837.186.929.438
915909;1;4;1;70;2;12;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;61;;;1;1;;18;317.691.186.323.842
916249;1;3;1;70;2;44;40;1;;2;40;4;;1;4;;;;;;;;;;1;;2;;2;2;3;45;1;2;4542;19;436.826.285.973.258
916294;1;1;1;70;2;32;40;4;;2;32;4;;1;8;;;;;;;;;;1;;1;50000;2;61;61;1;1;2;111;19;390.021.805.598.641
916299;1;2;1;70;2;51;40;1;;2;100;3;;2;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;19;155.568.654.308.571
916302;1;2;1;70;2;4;40;4;;2;4;4;;1;9;M;;;;;;;;;1;;2;;2;79;79;52;1;1;5271;19;231.215.509.574.017
916329;1;2;1;70;2;1;16;8;;2;1;4;;1;3;;;;;;;;;;1;;2;;2;62;61;1;1;1;111;19;39.395.922.024.121
916345;1;2;1;70;2;4;40;8;;2;4;4;;1;1;;;;;;;;;;1;;1;30000;2;62;61;1;1;1;111;19;250.210.949.154.915
916407;1;5;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;3;;;1;1;;19;38.463.928.233.591
916414;1;2;1;70;2;4;40;4;;2;4;1;;9;4;;;;;;;;1;;;;1;1000000;2;21;33;85;1;1;8512;19;3.559.800.058.125
916418;1;1;1;70;2;3;40;4;;2;3;8;;2;1;;;;;;;;;;1;;1;80000;2;61;62;1;1;1;111;19;250.684.170.443.782
916437;1;1;1;70;2;3;1;1;;2;354;3;;2;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;19;239.253.267.538.284
916441;1;2;1;70;2;4;20;4;;2;12;4;;1;6;;;;;;1;;;;;;2;;2;41;41;52;1;1;5211;19;211.894.269.724.228
916451;1;3;1;70;2;10;1;1;;2;24;1;;2;2;;;;;;;;;;1;;2;;2;57;54;74;1;1;7493;19;230.024.060.417.751
916455;1;1;1;70;2;12;40;4;;2;12;4;;1;8;;;;;;;;;;1;;2;;2;61;61;1;1;1;111;19;123.545.826.650.453
916497;1;2;1;70;2;4;40;1;;2;24;1;;6;1;;;;;;;;;;1;;2;;2;59;59;85;1;1;8512;19;214.269.854.922.812
916564;1;3;1;70;2;4;48;1;;2;48;2;;7;4;;;;;;;;;;1;;2;;2;32;39;75;1;1;7512;19;123.545.826.650.453
916590;1;3;1;70;2;3;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;41;;;1;1;;19;145.787.385.277.878
917655;1;4;1;70;2;2;45;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;311.821.315.764.329
918231;1;4;1;70;2;4;45;2;;1;;;.;;;.;.;;;;;;;;;.;;;;58;;;1;1;;54;109.598.285.973.978
918823;1;3;1;70;2;40;30;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;73;169.490.432.823.376
918884;2;2;2;70;2;48;48;3;;2;44;1;;9;1;;;;;;;;;;1;;2;;2;54;54;85;1;2;8532;73;258.602.489.890.533
918938;1;3;1;70;2;28;16;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;73;238.574.781.877.802
918991;1;2;1;70;2;8;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;79;;;1;1;;73;228.619.410.973.865
920755;1;2;1;70;2;8;21;4;;2;104;1;;2;4;;;;;;;;;;1;;2;;2;57;57;93;1;1;9302;23;170.291.434.692.858
920756;1;2;1;70;2;4;49;8;;2;6;8;;3;1;;;;;;;;;;1;;1;150000;2;62;62;1;1;1;121;23;21.212.937.149.795
920757;1;2;1;70;2;2;24;4;;2;36;4;;1;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5269;23;15.914.146.571.981
920760;1;1;1;70;2;1;36;8;;2;3;8;;4;1;;;;;;;;;;1;;1;60000;2;62;62;1;1;1;121;23;310.723.431.594.106
920765;1;1;1;70;2;4;48;2;;2;52;2;;9;1;;;;;;;;;;1;;2;;2;58;31;75;1;1;7512;23;957.862.118.780.942
920769;1;7;1;70;2;4;56;1;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;60;60;1;1;1;121;23;200.357.761.244.062
920772;1;5;1;70;2;3;48;8;;2;12;8;;3;6;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;23;988.191.292.481.171
920782;1;4;1;70;2;24;40;4;;2;17;4;;1;1;;;;;;;;;;1;;2;;2;59;39;75;1;2;7513;23;383.144.847.512.377
920783;1;2;1;70;2;8;25;4;;2;78;2;;9;1;;;;;;;;;;1;;2;;2;13;13;80;1;1;8043;23;274.412.495.030.624
920786;1;1;1;70;2;1;36;8;;2;2;8;;3;1;;;;;;;;;;1;;1;200000;2;62;62;1;1;1;121;23;194.610.642.066.953
920786;1;3;1;70;2;5;36;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;23;194.610.642.066.953
920900;1;2;1;70;2;2;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;27;101.400.547.738.348
921089;1;2;1;70;2;78;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;2;;27;115.221.659.400.545
921106;1;3;1;70;2;12;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;27;142.681.646.532.332
921132;1;2;1;70;2;120;48;3;;2;210;4;;2;1;;;;;;;;;;1;;2;;2;54;71;0;1;2;0;27;142.681.646.532.332
921132;1;4;1;70;2;52;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;27;142.681.646.532.332
921161;1;2;1;70;2;96;120;2;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;2;;27;133.745.378.237.759
921289;1;3;1;70;2;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;27;127.163.204.464.351
921482;1;1;1;70;2;5;10;1;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;1;;27;169.388.831.067.232
921590;1;2;1;70;2;52;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;2;;27;183.946.442.768.534
921638;1;2;1;70;2;96;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;2;;27;143.512.952.250.417
921649;1;2;1;70;2;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;1;;27;102.541.245.903.078
921701;1;2;1;70;2;52;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;2;;27;130.001.233.034.864
922024;1;2;1;70;2;3;48;1;;2;3;4;;1;1;;;;;;;;;;1;;1;340000;2;95;95;45;1;1;4521;41;150.979.969.911.609
922028;1;3;1;70;2;4;40;4;;2;4;4;;1;6;;;;;;;;;;1;;2;;2;61;61;1;1;1;118;41;106.285.714.856.387
922221;1;1;1;70;2;58;40;4;;2;62;4;;1;2;;;;;;;;1;;;;2;;2;41;41;52;1;2;5211;44;491.770.879.221.044
924282;1;1;1;70;2;12;8;1;;2;16;2;;5;1;;;;;;;;;;1;;2;;2;55;55;80;1;1;8012;44;101.376.801.186.013
925561;1;3;1;70;2;52;48;1;;2;30;1;;3;1;;;;;;;;;;1;;2;;2;58;34;74;1;2;7499;8;542.197.573.438.438
925734;1;1;1;70;2;5;40;4;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;44;36.487.900.166.618
925821;1;1;1;70;2;6;50;8;;2;58;8;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;118;44;492.798.524.589.573
