DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4840114;1;2;1;70;2;2;48;4; ;2;204;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;92;1;1;02;9249;05;4940,4641342604
4840130;1;1;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;400000;2; ;97;97;52;1;1;02;5211;05;3991,09505254192
4840133;1;2;1;70;2;8;48;4; ;2;8;4; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;74;1;1;02;7491;05;3257,28140833664
4840143;1;6;1;70;2;2;40;3; ;2;150;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;55;01;1;1;02;0123;68;609,767674917474
4840146;1;3;1;70;2;8;48;3; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;02;9500;68;2317,51928128124
4840150;1;2;1;70;2;2;60;1; ;2;2;3; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;1;900000;800000;2; ;13;54;95;1;1;02;9500;68;674,248257270658
4840155;1;2;1;70;2;4;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;58;11;1;1;02;1110;68;438,673923781271
4840159;1;3;1;70;2;8;48;1; ;2;28;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;54;95;1;1;02;9500;68;1305,80790774945
4840160;1;3;1;70;2;6;40;1; ;2;6;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;02;8042;68;520,587688880064
4840161;1;2;1;70;2;52;48;1; ;2;200;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;58;54;55;1;2;02;5511;68;825,205662105895
4840163;1;4;1;70;2;2;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1300000;828000;2; ;95;58;11;1;1;02;1110;68;1754,69569512508
4840164;1;2;1;70;2;40;60;1; ;2;68;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;11;1;2;02;1110;68;1060,70111127474
4840165;1;1;1;70;2;1;40;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;53;54;93;1;1;02;9301;68;588,010801711655
4840169;1;2;1;70;2;6;84;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;44;64;1;1;02;6421;68;865,057499913199
4840171;1;1;1;70;2;2;48;1; ;2;256;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;58;11;1;1;02;1110;68;629,562050744359
4840177;1;2;1;70;2;8;48;1; ;2;16;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;720000;2; ;53;53;55;1;1;02;5521;68;1256,73324204552
4840192;1;1;1;70;2;5;40;8; ;2;5;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;600000;2; ;62;62;01;1;1;02;0140;13;1472,98108502256
4840247;1;1;1;70;2;3;56;1; ;2;3;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;1300000;2; ;95;95;45;1;1;02;4521;05;2186,53783185309
4840253;1;1;1;70;2;10;48;1; ;2;10;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;55;1;1;02;5529;05;1268,65560007244
4840268;1;2;1;70;2;8;40;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;55;80;1;1;02;8042;05;4008,29417441603
4840268;1;3;1;70;2;4;48;1; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;800000;2; ;97;62;01;1;1;02;0114;05;4008,29417441603
4840309;1;2;1;70;2;8;48;8; ;2;8;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;62;01;1;1;02;0119;05;4395,48448845012
4840311;1;3;1;70;2;8;48;1; ;2;8;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;62;01;1;1;02;0111;05;2815,6537816904
4841142;1;2;1;70;2;6;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;85;1;1;02;8532;23;1171,65966321588
4841142;1;3;1;70;2;5;52;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;52;1;1;02;5239;23;1171,65966321588
4841144;1;1;1;70;2;24;48;2; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;45;52;1;2;02;5262;23;1564,14040778771
4841146;1;3;1;70;2;5;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;350000; ; ;45; ; ;1;1;02; ;23;2748,4573703892
4841160;1;1;1;70;2;15;48;8; ;2;16;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;2;02;0121;23;2778,22674899934
4841170;1;3;1;70;2;4;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;54;95;1;1;02;9500;23;1970,17477601782
4841224;1;4;1;70;2;4;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828100; ; ;45; ; ;1;1;02; ;73;2218,28821210614
4841270;1;3;1;70;2;1;15;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;240000; ; ;62; ; ;1;1;02; ;73;1476,6950400068
4841280;1;2;1;70;2;1;70;4; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;55;91;1;1;02;9199;73;3080,27387565283
4841362;1;2;1;70;2;78;48;3; ;2;62;3; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;2; ;54;54;95;1;2;02;9500;15;2885,42490669429
4841368;1;1;1;70;2;8;48;2; ;2;10;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;2; ;39;39;85;1;1;02;8511;15;6216,67409312717
4842617;1;3;1;70;2;8;40;1; ;2;8;8; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;62;01;1;1;02;0118;25;2822,38308669248
4842642;1;2;1;70;2;6;24;4; ;2;24;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;360000;2; ;55;54;95;1;1;02;9500;25;2254,61922444328
4842661;1;2;1;70;2;6;48;1; ;2;40;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;62;01;1;1;02;0116;25;2089,80422827071
4842683;1;6;1;70;2;4;48;1; ;2;4;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;700000;828116;2; ;97;55;70;1;1;02;7020;25;7967,15024200786
4842685;1;2;1;70;2;2;25;8; ;2;2;8; ;4;2;9;S; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;02;0121;25;4486,36624692256
4842719;1;3;1;70;2;52;40;1; ;2;67;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;62;01;1;2;02;0119;25;3195,81743198299
4842758;1;4;1;70;2;4;40;1; ;2;8;7; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;99;64;05;1;1;02;0502;25;3528,82726824844
4842770;1;3;1;70;2;8;30;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98; ; ;61;61;01;1;1;02;0118;25;3523,55734776925
4845814;1;5;1;70;2;30;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;58;54;95;1;2;02;9500;20;1944,16179790448
4845917;1;1;1;70;2;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;74;1;2;02;7492;20;2014,76838995841
4846008;1;1;1;70;2;20;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;55;95;1;2;02;9500;27;815,256057636675
4846014;1;2;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1;02; ;27;883,138096255234
4846024;1;1;1;70;2;4;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;02;9500;27;849,963140679053
4846054;1;1;1;70;2;4;40;3; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;77;80;1;1;02;8044;27;883,138096255234
4846130;1;2;1;70;2;11;40;1; ;2;11;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;02;53;55;1;1;02;5521;27;965,428754394606
4846139;1;1;1;70;2;10;40;1; ;2;10;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;40;1;1;02;4010;27;849,963140679053
4846194;1;2;1;70;2;2;40;3; ;2;2;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;02;9500;44;1356,6756899615
4846196;1;1;1;70;2;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;32;32;60;1;2;02;6031;44;1441,70432105573
4846222;1;1;1;70;2;6;40;4; ;2;7;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;02;5511;44;1509,991947078
4846252;1;2;1;70;2;5;48;5; ;2;5;5; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;02;4521;44;887,59822376486
4846258;1;1;1;70;2;1;40;1; ;2;6;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;77;53;55;1;1;02;5511;44;978,048804975275
4846453;1;3;1;70;2;24;48;2; ;2;15;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;02;8512;47;2004,96166009627
4846459;1;2;1;70;2;96;48;1; ;2;8;8; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;62;01;1;2;02;0121;47;2418,87931432677
4846484;1;1;1;70;2;3;48;8; ;2;2;8; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;140000;600000;2; ;62;62;01;1;1;02;0113;47;4020,04942597648
4846487;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;03; ; ;1;1;02; ;47;2652,35067557496
4846492;1;5;1;70;2;2;48;8; ;2;2;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;62;62;01;1;1;02;0113;47;1697,39810287531
4846626;1;3;1;70;2;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;828116;2; ;97;97;21;1;1;02;2101;76;5821,09259159543
4846634;1;1;1;70;2;8;48;1; ;2;4;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;436000;828116;2; ;63;63;21;1;1;02;2101;76;6125,16813634194
4846645;1;1;1;70;2;1;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;900000;1000000;1;2;98;98;21;1;1;02;2109;76;3531,4271658251
4846652;1;6;1;70;2;1;57;1; ;2;1;8; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;99;62;01;1;1;02;0113;76;6890,13525495604
4846655;1;3;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;1;02; ;76;5958,09264679521
4846723;1;2;1;70;2;4;48;3; ;2;4;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;02;9500;17;1339,42732404792
4846747;1;2;1;70;2;7;48;8; ;2;7;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;62;95;45;1;1;02;4521;17;1228,71877809116
4846763;1;5;1;70;2;20;55;8; ;2;20;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;2;02;0111;17;1384,54370959597
4846772;1;4;1;70;2;26;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;62; ; ;1;2;02; ;17;1046,97416295108
4846779;1;1;1;70;2;8;40;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;02;0111;17;1030,4572167881
4846791;1;2;1;70;2;2;60;1; ;2;4;1; ;9;2;7; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;1;1;62;62;01;1;1;02;0117;17;1697,53806258727
4846816;1;5;1;70;2;3;55;8; ;2;3;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;02;0117;17;992,677171590819
4846817;1;3;1;70;2;52;48;2; ;2;13;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;2;02;8511;17;1324,00082866223
4846841;1;1;1;70;2;4;48;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;95;45;1;1;02;4521;17;1670,61396025931
4846843;1;2;1;70;2;4;48;1; ;2;170;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;33;52;1;1;02;5211;17;2090,72260564243
4846863;1;2;1;70;2;5;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;53;55;1;1;02;5521;18;471,070617612912
4846875;1;5;1;70;2;9;48;2; ;2;9;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;828150;2; ;13;13;85;1;1;02;8532;18;492,641828390164
4846942;1;3;1;70;2;6;48;1; ;2;24;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;03;75;1;1;02;7523;19;3360,98804491748
4846947;1;1;1;70;2;4;72;1; ;2;96;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;43;50;1;1;02;5040;19;2095,62407357951
4847027;1;2;1;70;2;50;48;1; ;2;55;4; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;55;03;75;1;2;02;7512;19;1555,08908720183
4847027;1;3;1;70;2;50;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;830000; ; ;45; ; ;1;2;02; ;19;1555,08908720183
4847028;1;2;1;70;2;4;48;1; ;2;240;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;500000;2; ;97;97;21;1;1;02;2109;19;2097,80572756268
4847032;1;4;1;70;2;84;48;1; ;2;100;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;97;97;26;1;2;02;2693;19;1202,46693508255
4847042;1;2;1;70;2;8;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ;1; ; ; ; ;2; ;828116;2; ;18;18;92;1;1;02;9214;19;844,810722875457
4847042;1;5;1;70;2;8;60;1; ;2;144;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;26;1;1;02;2693;19;844,810722875457
4847042;1;6;1;70;2;20;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;21;1;2;02;2109;19;844,810722875457
4847051;1;2;1;70;2;4;48;1; ;2;96;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;97;58;45;1;1;02;4530;19;1833,99030262959
4847054;1;3;1;70;2;6;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;52;1;1;02;5211;19;971,864979334756
4847060;1;2;1;70;2;4;48;1; ;2;2;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;54;74;1;1;02;7493;19;3304,96878151243
4847062;1;3;1;70;2;4;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;03;97;15;1;1;02;1589;19;1234,03385503537
4847069;1;3;1;70;2;4;48;1; ;2;96;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;828116;2; ;59;59;85;1;1;02;8531;19;844,810722875457
4847069;1;8;1;70;2;3;48;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;828116;2; ;97;54;95;1;1;02;9500;19;844,810722875457
4847072;1;5;1;70;2;15;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;870000; ; ;97; ; ;1;2;02; ;19;1819,64033231965
4847080;1;3;1;70;2;104;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;830000; ; ;33; ; ;1;2;02; ;19;1166,11299643233
4847080;1;4;1;70;2;52;40;1; ;2;250;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;39;39;15;1;2;02;1521;19;1166,11299643233
4847081;1;3;1;70;2;96;48;1; ;2;96;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;03;62;01;1;2;02;0117;19;1782,50758333145
4847086;1;3;1;70;2;50;40;1; ;2;200;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;97;03;26;1;2;02;2692;19;1822,04498159984
4847087;1;1;1;70;2;48;48;1; ;2;60;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;828116;2; ;62;62;01;1;2;02;0114;19;1626,92922560776
4847090;1;3;1;70;2;8;48;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;02;8512;19;1677,16450513021
4847093;1;1;1;70;2;8;48;1; ;2;8;1; ;8;2;5; ; ; ; ; ; ; ;1; ; ; ;2; ;828000;2; ;39;39;52;1;1;02;5241;19;1108,33335772633
